# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4174009954
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,V_hat.1.1,V_hat.2.1,V_hat.3.1,V_hat.4.1,V_hat.5.1,V_hat.6.1,V_hat.1.2,V_hat.2.2,V_hat.3.2,V_hat.4.2,V_hat.5.2,V_hat.6.2,V0s.1,V0s.2,j,i,LL
# Adaptation terminated
# Step size = 0.0560406
# Diagonal elements of inverse mass matrix:
# 0.745958, 0.999055, 0.532509, 0.400807, 0.901723, 0.626497, 0.0095346, 6.28627
69.0596,0.870465,0.0560406,3,11,0,-67.0387,0.403304,0.400091,0.323829,0.744461,1.70852,-0.00538553,0.768694,0.00615432,0.403304,0.400091,1.70852,0.323829,0.744461,-0.00538553,0,0,0,0,0,0,0.0160414,0.0300659,0.0554188,0.130464,0.267657,0.385301,0,0.00615432,6,1,-2.2184
71.0634,0.994971,0.0560406,4,15,0,-66.7506,0.717129,0.39586,0.293489,0.835722,1.40108,0.143468,0.755981,0.0127205,0.717129,0.39586,1.40108,0.293489,0.835722,0.143468,0,0,0,0,0,0,0.0300368,0.0525153,0.0899382,0.188318,0.344586,0.466241,0,0.0127205,6,1,0.773621
67.4067,0.990844,0.0560406,5,31,0,-66.1325,0.288339,0.550392,0.236312,0.719008,2.36465,-0.398097,0.786891,0.0196421,0.288339,0.550392,2.36465,0.236312,0.719008,-0.398097,0,0,0,0,0,0,0.0388153,0.0603008,0.0920694,0.165237,0.271383,0.354506,0,0.0196421,6,1,-1.68153
68.6041,0.925053,0.0560406,5,31,0,-63.399,0.246862,3.11625,0.335478,0.681333,1.79241,0.367486,0.769984,0.011526,0.246862,3.11625,1.79241,0.335478,0.681333,0.367486,0,0,0,0,0,0,0.0306337,0.0574533,0.104,0.22493,0.391196,0.494022,0,0.011526,6,1,2.13529
65.5537,0.946579,0.0560406,5,31,0,-62.9008,0.076912,0.286714,0.275307,0.691243,1.00986,0.706825,0.744876,0.042261,0.076912,0.286714,1.00986,0.275307,0.691243,0.706825,0,0,0,0,0,0,0.0894978,0.141742,0.213655,0.349342,0.483893,0.554292,0,0.042261,6,1,5.38039
69.0011,0.99572,0.0560406,6,95,0,-63.5345,1.11152,0.14694,0.356331,1.15697,2.2041,0.965893,0.780438,0.00704524,1.11152,0.14694,2.2041,0.356331,1.15697,0.965893,0,0,0,0,0,0,0.020283,0.040625,0.079934,0.205634,0.446969,0.650388,0,0.00704524,6,1,3.25361
69.7247,0.915124,0.0560406,5,63,0,-64.5142,0.868812,0.158078,0.36885,1.04019,2.23319,0.902019,0.758102,0.00878917,0.868812,0.158078,2.23319,0.36885,1.04019,0.902019,0,0,0,0,0,0,0.026131,0.0531854,0.10534,0.264357,0.527875,0.710455,0,0.00878917,6,1,5.00616
70.615,0.997705,0.0560406,5,63,0,-67.1598,1.22216,0.135685,0.415008,0.815468,0.801753,0.738561,0.7172,0.00694167,1.22216,0.135685,0.801753,0.415008,0.815468,0.738561,0,0,0,0,0,0,0.0236116,0.0521957,0.110552,0.287546,0.533461,0.662708,0,0.00694167,6,1,5.52674
64.678,0.889239,0.0560406,6,63,0,-62.5873,0.494784,0.0641867,0.443666,0.438889,0.0215181,1.31552,0.769579,0.0213491,0.494784,0.0641867,0.0215181,0.443666,0.438889,1.31552,0,0,0,0,0,0,0.0711631,0.140324,0.23394,0.356394,0.413595,0.428108,0,0.0213491,6,1,3.50366
66.9681,0.971166,0.0560406,6,63,0,-61.6314,1.71289,0.203234,0.232563,1.85736,1.65687,0.0296608,0.812208,0.00872004,1.71289,0.203234,1.65687,0.232563,1.85736,0.0296608,0,0,0,0,0,0,0.017437,0.0276099,0.0435773,0.0855269,0.164203,0.248439,0,0.00872004,6,1,-5.94711
68.9544,0.81998,0.0560406,5,31,0,-65.3285,2.25324,0.164474,0.338494,1.75629,1.92325,0.780882,0.793863,0.00902524,2.25324,0.164474,1.92325,0.338494,1.75629,0.780882,0,0,0,0,0,0,0.0246929,0.0479416,0.0919179,0.232347,0.520258,0.795691,0,0.00902524,6,1,4.25016
67.1223,0.777553,0.0560406,5,31,0,-65.0129,0.929088,0.0816512,0.254078,1.74826,2.40384,0.609284,0.765778,0.0144263,0.929088,0.0816512,2.40384,0.254078,1.74826,0.609284,0,0,0,0,0,0,0.0306276,0.050326,0.0820883,0.166959,0.322589,0.477828,0,0.0144263,6,1,0.367144
69.2981,0.848422,0.0560406,5,31,0,-64.5444,0.975986,0.163877,0.271822,2.32013,2.15194,0.329508,0.786768,0.0103922,0.975986,0.163877,2.15194,0.271822,2.32013,0.329508,0,0,0,0,0,0,0.0233571,0.0399367,0.0679373,0.148089,0.309796,0.486622,0,0.0103922,6,1,0.0305248
70.207,0.836923,0.0560406,5,63,0,-65.2663,1.51649,0.196909,0.244865,1.26987,2.03347,0.33507,0.83394,0.0211134,1.51649,0.196909,2.03347,0.244865,1.26987,0.33507,0,0,0,0,0,0,0.0432343,0.0690672,0.108964,0.207811,0.367908,0.507477,0,0.0211134,6,1,1.72844
69.1786,0.878295,0.0560406,5,63,0,-66.4458,1.38424,0.19477,0.416654,0.639698,2.50396,0.329245,0.780562,0.0094605,1.38424,0.19477,2.50396,0.416654,0.639698,0.329245,0,0,0,0,0,0,0.0318465,0.0688197,0.138908,0.314667,0.493614,0.566795,0,0.0094605,6,1,4.7412
70.675,0.953573,0.0560406,6,63,0,-66.4287,1.58865,0.204177,0.420535,1.74366,1.24571,0.424419,0.782504,0.00178847,1.58865,0.204177,1.24571,0.420535,1.74366,0.424419,0,0,0,0,0,0,0.00629913,0.0145373,0.0333434,0.112303,0.340969,0.628554,0,0.00178847,6,1,0.571366
65.6003,0.941232,0.0560406,5,63,0,-63.0007,0.568335,0.133537,0.28821,2.37753,0.674783,0.923361,0.908706,0.0149382,0.568335,0.133537,0.674783,0.28821,2.37753,0.923361,0,0,0,0,0,0,0.035162,0.0618628,0.107906,0.241143,0.502475,0.76773,0,0.0149382,6,1,3.28088
64.3746,0.934816,0.0560406,5,31,0,-60.9247,0.563622,0.330824,0.332377,1.85931,0.588152,1.00201,0.873487,0.0106634,0.563622,0.330824,0.588152,0.332377,1.85931,1.00201,0,0,0,0,0,0,0.0286225,0.0548453,0.103732,0.256671,0.56281,0.85095,0,0.0106634,6,1,3.87976
64.0228,0.999743,0.0560406,6,63,0,-59.4001,0.227801,0.0866476,0.181535,2.75951,-0.0660166,0.285052,0.792262,0.0300658,0.227801,0.0866476,-0.0660166,0.181535,2.75951,0.285052,0,0,0,0,0,0,0.0514257,0.0733383,0.104229,0.174901,0.288288,0.396357,0,0.0300658,6,1,-0.651515
69.3734,0.951803,0.0560406,6,63,0,-61.6597,1.13898,0.204845,0.663544,0.806227,2.15411,0.703974,0.74848,0.000182773,1.13898,0.204845,2.15411,0.663544,0.806227,0.703974,0,0,0,0,0,0,0.00133603,0.00501357,0.018582,0.11873,0.450149,0.666404,0,0.000182773,6,1,1.2505
69.2819,0.963055,0.0560406,5,31,0,-66.3478,0.823665,0.253328,0.494502,0.538305,2.50597,0.323349,0.795709,0.00281177,0.823665,0.253328,2.50597,0.494502,0.538305,0.323349,0,0,0,0,0,0,0.0121786,0.0315388,0.0771608,0.228513,0.411699,0.483052,0,0.00281177,6,1,2.02466
71.1662,0.986516,0.0560406,6,63,0,-67.6274,0.4674,0.355108,0.359776,0.917185,1.54195,0.220135,0.752563,0.00611343,0.4674,0.355108,1.54195,0.359776,0.917185,0.220135,0,0,0,0,0,0,0.0177603,0.0357418,0.070502,0.180511,0.384268,0.54746,0,0.00611343,6,1,1.71114
69.1261,0.871226,0.0560406,5,31,0,-68.1253,1.0488,0.0998883,0.305034,0.794916,1.32501,0.232386,0.777377,0.00939822,1.0488,0.0998883,1.32501,0.305034,0.794916,0.232386,0,0,0,0,0,0,0.0230597,0.0414325,0.073058,0.160365,0.307552,0.427153,0,0.00939822,6,1,-0.533741
70.2563,0.947425,0.0560406,6,95,0,-65.1802,1.23026,0.271935,0.431332,0.679469,2.31157,-0.0592555,0.771105,0.00172705,1.23026,0.271935,2.31157,0.431332,0.679469,-0.0592555,0,0,0,0,0,0,0.00625724,0.0146415,0.0336984,0.108645,0.278413,0.42257,0,0.00172705,6,1,-2.13301
68.944,0.993788,0.0560406,6,63,0,-64.0627,2.06706,0.11725,0.25547,1.17812,-0.0920097,0.156088,0.728679,0.0175089,2.06706,0.11725,-0.0920097,0.25547,1.17812,0.156088,0,0,0,0,0,0,0.0370455,0.0604815,0.0974771,0.191519,0.347143,0.483611,0,0.0175089,6,1,1.0079
66.3953,0.635647,0.0560406,5,31,0,-62.0581,0.424661,0.15433,0.336848,0.546702,0.298857,0.756911,0.835031,0.014078,0.424661,0.15433,0.298857,0.336848,0.546702,0.756911,0,0,0,0,0,0,0.0370087,0.0681559,0.119378,0.237383,0.370812,0.44024,0,0.014078,6,1,1.48894
68.2642,0.966214,0.0560406,5,63,0,-61.2133,0.526852,0.937311,0.262145,1.19838,2.59835,-0.408834,0.698492,0.0108238,0.526852,0.937311,2.59835,0.262145,1.19838,-0.408834,0,0,0,0,0,0,0.0235106,0.0391856,0.0647358,0.133509,0.258674,0.380376,0,0.0108238,6,1,-3.29195
68.9792,0.938082,0.0560406,5,31,0,-64.6936,0.281594,0.633633,0.30886,0.703882,1.38067,0.627837,0.759962,0.0233567,0.281594,0.633633,1.38067,0.30886,0.703882,0.627837,0,0,0,0,0,0,0.0561528,0.0974989,0.161689,0.302409,0.46138,0.548456,0,0.0233567,6,1,4.46913
67.2178,0.970013,0.0560406,5,31,0,-65.7005,0.139288,2.2388,0.196149,0.873997,0.622523,-0.264262,0.69054,0.0233891,0.139288,2.2388,0.622523,0.196149,0.873997,-0.264262,0,0,0,0,0,0,0.041244,0.0597034,0.0855757,0.142927,0.227616,0.29949,0,0.0233891,6,1,-5.23189
69.1047,0.954307,0.0560406,6,63,0,-62.6841,0.177041,2.2276,0.194244,1.11455,0.965456,-0.0284787,0.698823,0.0279387,0.177041,2.2276,0.965456,0.194244,1.11455,-0.0284787,0,0,0,0,0,0,0.0490634,0.0708751,0.10146,0.169503,0.270973,0.358266,0,0.0279387,6,1,-2.56151
70.0023,0.985636,0.0560406,6,63,0,-67.0943,1.15357,0.246177,0.313184,1.64302,2.60948,0.0728239,0.816041,0.00623049,1.15357,0.246177,2.60948,0.313184,1.64302,0.0728239,0,0,0,0,0,0,0.0158493,0.0294041,0.0541651,0.131825,0.299821,0.483997,0,0.00623049,6,1,-0.359804
70.6315,0.890931,0.0560406,6,63,0,-68.7351,0.84782,0.337839,0.2742,1.68063,2.06448,0.216671,0.665899,0.0103495,0.84782,0.337839,2.06448,0.2742,1.68063,0.216671,0,0,0,0,0,0,0.0233762,0.0400452,0.0681121,0.147425,0.301808,0.461707,0,0.0103495,6,1,-1.5955
70.3668,0.250805,0.0560406,6,63,0,-64.633,0.887474,0.262718,0.325331,2.53894,1.93331,0.42348,0.799049,0.0059103,0.887474,0.262718,1.93331,0.325331,2.53894,0.42348,0,0,0,0,0,0,0.0156249,0.0297819,0.0564787,0.144565,0.35063,0.59656,0,0.0059103,6,1,1.19678
67.9854,0.977181,0.0560406,5,63,0,-66.0713,1.01991,0.147287,0.294051,1.46903,2.07735,0.0147374,0.870366,0.00757345,1.01991,0.147287,2.07735,0.294051,1.46903,0.0147374,0,0,0,0,0,0,0.0181658,0.0323881,0.0573056,0.131208,0.281418,0.439335,0,0.00757345,6,1,-0.890959
69.8444,0.839748,0.0560406,5,63,0,-62.5276,1.44393,0.149613,0.36682,1.67861,1.96169,0.545154,0.808369,0.005288,1.44393,0.149613,1.96169,0.36682,1.67861,0.545154,0,0,0,0,0,0,0.0157938,0.032561,0.0664186,0.184948,0.45527,0.732947,0,0.005288,6,1,3.01919
66.9394,0.999434,0.0560406,6,63,0,-65.0134,1.14885,0.0518229,0.276022,1.04572,-0.868431,0.354833,0.75509,0.0178508,1.14885,0.0518229,-0.868431,0.276022,1.04572,0.354833,0,0,0,0,0,0,0.0399789,0.0675331,0.111964,0.225197,0.403464,0.545628,0,0.0178508,6,1,2.81608
65.1998,0.998409,0.0560406,5,31,0,-62.9433,3.41663,0.206057,0.442878,0.703015,-0.824972,0.610924,0.751257,0.00466865,3.41663,0.206057,-0.824972,0.442878,0.703015,0.610924,0,0,0,0,0,0,0.0173093,0.0405499,0.0908594,0.252492,0.477411,0.588355,0,0.00466865,6,1,3.94875
68.6628,0.988196,0.0560406,5,31,0,-61.3603,0.986694,0.109432,0.402951,0.595088,0.394723,0.237815,0.789999,0.00738585,0.986694,0.109432,0.394723,0.402951,0.595088,0.237815,0,0,0,0,0,0,0.0240391,0.0512526,0.103679,0.246415,0.418361,0.500624,0,0.00738585,6,1,2.65027
67.8061,0.941365,0.0560406,5,63,0,-64.551,1.24705,0.204236,0.361356,0.76325,0.643512,-0.0604509,0.754943,0.00629133,1.24705,0.204236,0.643512,0.361356,0.76325,-0.0604509,0,0,0,0,0,0,0.0183065,0.0367766,0.072079,0.179877,0.363991,0.498052,0,0.00629133,6,1,1.04671
67.1801,0.984864,0.0560406,5,63,0,-64.2195,1.16492,0.158507,0.447429,0.410084,2.06035,0.670545,0.778276,0.0151496,1.16492,0.158507,2.06035,0.447429,0.410084,0.670545,0,0,0,0,0,0,0.0525051,0.108397,0.191863,0.316146,0.380544,0.397475,0,0.0151496,6,1,2.35061
65.0645,0.970043,0.0560406,6,63,0,-60.3216,0.0308181,2.60743,0.286269,1.34387,1.32013,0.697147,0.796149,0.0102373,0.0308181,2.60743,1.32013,0.286269,1.34387,0.697147,0,0,0,0,0,0,0.0239159,0.0418221,0.0723996,0.15922,0.323651,0.48373,0,0.0102373,6,1,0.336288
67.4035,0.944737,0.0560406,6,63,0,-61.315,0.438211,0.723707,0.229054,0.627399,1.13418,-0.198709,0.818742,0.020335,0.438211,0.723707,1.13418,0.229054,0.627399,-0.198709,0,0,0,0,0,0,0.0391727,0.0597671,0.0895404,0.156013,0.248988,0.319899,0,0.020335,6,1,-2.36911
63.8542,0.940788,0.0560406,6,63,0,-59.6534,0.0259711,2.47214,0.305907,0.9446,1.54699,2.12953,0.737203,0.0152894,0.0259711,2.47214,1.54699,0.305907,0.9446,2.12953,0,0,0,0,0,0,0.037369,0.0666745,0.116023,0.245191,0.441534,0.583824,0,0.0152894,6,1,3.78494
65.0277,0.943359,0.0560406,6,127,0,-60.5022,0.793932,0.219067,0.157374,1.28872,1.22323,-0.580526,0.814157,0.0111119,0.793932,0.219067,1.22323,0.157374,1.28872,-0.580526,0,0,0,0,0,0,0.0177246,0.0241581,0.0328669,0.0518999,0.0812419,0.108758,0,0.0111119,6,1,-10.5334
63.1427,0.968856,0.0560406,6,127,0,-59.2255,0.0374044,1.13362,0.431616,0.421117,1.37529,1.44732,0.706729,0.0110934,0.0374044,1.13362,1.37529,0.431616,0.421117,1.44732,0,0,0,0,0,0,0.0378534,0.0798986,0.150328,0.281975,0.370971,0.398402,0,0.0110934,6,1,1.6468
64.8586,0.993929,0.0560406,4,31,0,-58.6347,0.0419326,0.727022,0.386422,0.490631,1.13816,1.18705,0.810494,0.0389056,0.0419326,0.727022,1.13816,0.386422,0.490631,1.18705,0,0,0,0,0,0,0.105683,0.182954,0.276189,0.39453,0.455801,0.473911,0,0.0389056,6,1,4.2796
70.7291,0.545623,0.0560406,7,159,0,-62.3904,1.12779,0.363758,0.418067,1.89671,2.35505,0.355741,0.722906,0.00179069,1.12779,0.363758,2.35505,0.418067,1.89671,0.355741,0,0,0,0,0,0,0.00626186,0.0143865,0.0328701,0.110418,0.337763,0.632178,0,0.00179069,6,1,0.256659
70.7291,0.0255616,0.0560406,6,63,0,-64.6334,1.12779,0.363758,0.418067,1.89671,2.35505,0.355741,0.722906,0.00179069,1.12779,0.363758,2.35505,0.418067,1.89671,0.355741,0,0,0,0,0,0,0.00626186,0.0143865,0.0328701,0.110418,0.337763,0.632178,0,0.00179069,6,1,0.256659
70.4591,0.85563,0.0560406,5,63,0,-67.3054,0.918697,0.242115,0.377026,2.18908,1.02709,0.326714,0.712987,0.00251848,0.918697,0.242115,1.02709,0.377026,2.18908,0.326714,0,0,0,0,0,0,0.00778618,0.0164842,0.0347441,0.104201,0.293587,0.542198,0,0.00251848,6,1,-1.15386
71.0495,0.196147,0.0560406,6,63,0,-64.0031,0.913325,0.245933,0.392435,2.00275,1.34073,0.353705,0.702258,0.00246502,0.913325,0.245933,1.34073,0.392435,2.00275,0.353705,0,0,0,0,0,0,0.00797871,0.0174075,0.037768,0.117601,0.337222,0.615653,0,0.00246502,6,1,0.166368
71.5673,0.0888963,0.0560406,5,31,0,-65.1045,1.20774,0.20892,0.409577,1.44109,1.23168,0.392506,0.708889,0.00271195,1.20774,0.20892,1.23168,0.409577,1.44109,0.392506,0,0,0,0,0,0,0.00922473,0.0207583,0.0462472,0.146648,0.402168,0.673806,0,0.00271195,6,1,1.80995
69.4901,0.993863,0.0560406,5,63,0,-66.1141,0.814397,0.275578,0.415733,1.08899,2.08469,0.681471,0.637686,0.00365882,0.814397,0.275578,2.08469,0.415733,1.08899,0.681471,0,0,0,0,0,0,0.0126298,0.0285768,0.0634727,0.193016,0.466643,0.688932,0,0.00365882,6,1,3.13796
66.6985,0.688698,0.0560406,5,31,0,-64.6456,1.2182,0.345189,0.413387,0.752,2.86562,-0.011221,0.608443,0.00161609,1.2182,0.345189,2.86562,0.413387,0.752,-0.011221,0,0,0,0,0,0,0.00555634,0.0125818,0.0281554,0.0891157,0.238562,0.387328,0,0.00161609,6,1,-7.87471
67.9878,0.997716,0.0560406,5,31,0,-61.4913,0.343639,0.451964,0.307203,1.01733,1.60916,0.406937,0.76365,0.0184892,0.343639,0.451964,1.60916,0.307203,1.01733,0.406937,0,0,0,0,0,0,0.0452259,0.0805637,0.13955,0.290442,0.509745,0.661172,0,0.0184892,6,1,5.22119
69.0709,0.996109,0.0560406,5,31,0,-66.8404,0.296349,0.359156,0.279547,0.842198,1.44804,0.283011,0.748387,0.0253584,0.296349,0.359156,1.44804,0.279547,0.842198,0.283011,0,0,0,0,0,0,0.0564285,0.0939814,0.151701,0.28379,0.45509,0.566631,0,0.0253584,6,1,4.38132
69.3765,0.999864,0.0560406,5,31,0,-66.5728,0.559503,0.695094,0.442906,0.982896,2.16709,0.046851,0.777591,0.00144798,0.559503,0.695094,2.16709,0.442906,0.982896,0.046851,0,0,0,0,0,0,0.0054458,0.0131022,0.0311802,0.108213,0.312974,0.522067,0,0.00144798,6,1,-0.616657
66.5862,0.586208,0.0560406,5,63,0,-61.4659,0.374095,0.728495,0.402956,0.927151,1.90149,0.0753175,0.76965,0.0058836,0.374095,0.728495,1.90149,0.402956,0.927151,0.0753175,0,0,0,0,0,0,0.0194188,0.0423745,0.0897824,0.244999,0.506303,0.676117,0,0.0058836,6,1,4.35341
66.7216,0.998237,0.0560406,5,63,0,-63.3877,0.407915,0.947828,0.118348,1.21449,1.71567,-0.361218,0.748211,0.0447738,0.407915,0.947828,1.71567,0.118348,1.21449,-0.361218,0,0,0,0,0,0,0.0628704,0.0785742,0.097867,0.134947,0.183764,0.223797,0,0.0447738,6,1,-6.25914
63.2011,0.922542,0.0560406,6,95,0,-58.965,0.387023,0.336183,0.447799,0.426223,2.76266,-0.0469832,0.755186,0.00400789,0.387023,0.336183,2.76266,0.447799,0.426223,-0.0469832,0,0,0,0,0,0,0.0149601,0.0348623,0.0763261,0.194065,0.324822,0.378031,0,0.00400789,6,1,-0.645604
65.0661,0.98136,0.0560406,5,31,0,-60.4598,0.271451,0.345172,0.320198,0.860164,2.39543,0.031369,0.732336,0.00593239,0.271451,0.345172,2.39543,0.320198,0.860164,0.031369,0,0,0,0,0,0,0.0153324,0.0286313,0.052745,0.125428,0.265353,0.394299,0,0.00593239,6,1,-2.66134
65.2569,0.965733,0.0560406,6,95,0,-60.7685,0.198001,2.30781,0.416712,0.492157,1.82911,0.326516,0.824138,0.0313497,0.198001,2.30781,1.82911,0.416712,0.492157,0.326516,0,0,0,0,0,0,0.0944509,0.17392,0.274157,0.400849,0.46201,0.478586,0,0.0313497,6,1,4.31787
67.6905,0.840413,0.0560406,6,63,0,-62.8001,0.527553,0.637632,0.224097,0.746533,2.25026,-0.0645592,0.845368,0.0130169,0.527553,0.637632,2.25026,0.224097,0.746533,-0.0645592,0,0,0,0,0,0,0.0250773,0.0385262,0.0586021,0.106752,0.183887,0.252677,0,0.0130169,6,1,-4.78153
68.8085,0.936825,0.0560406,6,63,0,-63.8217,0.251155,1.52163,0.323839,0.619091,1.06836,0.436456,0.853228,0.0192155,0.251155,1.52163,1.06836,0.323839,0.619091,0.436456,0,0,0,0,0,0,0.0483048,0.0861887,0.146175,0.278296,0.423017,0.498247,0,0.0192155,6,1,2.82895
69.1114,0.980252,0.0560406,5,63,0,-66.302,0.12404,1.91837,0.251044,0.904784,1.13647,-0.047798,0.735742,0.0246022,0.12404,1.91837,1.13647,0.251044,0.904784,-0.047798,0,0,0,0,0,0,0.0506973,0.0808076,0.12616,0.231628,0.382008,0.494876,0,0.0246022,6,1,2.28645
71.0818,0.993673,0.0560406,6,63,0,-66.3901,0.760124,0.375875,0.348207,1.04579,3.086,-0.00199662,0.755959,0.00376402,0.760124,0.375875,3.086,0.348207,1.04579,-0.00199662,0,0,0,0,0,0,0.0106283,0.0211102,0.0415149,0.109957,0.261819,0.419611,0,0.00376402,6,1,-2.38581
68.2518,0.984395,0.0560406,5,31,0,-66.1819,1.64587,0.201328,0.483283,0.935857,3.14113,0.114436,0.646492,0.000872236,1.64587,0.201328,3.14113,0.483283,0.935857,0.114436,0,0,0,0,0,0,0.00370681,0.00968216,0.025032,0.0981354,0.311674,0.531196,0,0.000872236,6,1,-2.58779
68.9889,0.860906,0.0560406,5,31,0,-64.0489,1.87942,0.25972,0.458568,1.22427,2.99954,0.0940255,0.682357,0.00120262,1.87942,0.25972,2.99954,0.458568,1.22427,0.0940255,0,0,0,0,0,0,0.00474624,0.0118067,0.0291202,0.107679,0.338196,0.598047,0,0.00120262,6,1,-0.559076
69.2457,0.99961,0.0560406,6,63,0,-65.7326,0.314776,0.354722,0.279118,0.587321,1.1526,-0.0560389,0.734095,0.0169592,0.314776,0.354722,1.1526,0.279118,0.587321,-0.0560389,0,0,0,0,0,0,0.0377517,0.0629496,0.101849,0.191733,0.310248,0.388689,0,0.0169592,6,1,-0.683682
68.5173,0.99233,0.0560406,5,31,0,-66.3698,0.37058,0.377176,0.230492,0.959801,1.05331,0.601998,0.764716,0.0367479,0.37058,0.377176,1.05331,0.230492,0.959801,0.601998,0,0,0,0,0,0,0.0706762,0.107434,0.159871,0.273762,0.425617,0.535743,0,0.0367479,6,1,3.705
68.4707,0.976843,0.0560406,4,15,0,-67.371,0.356482,0.373934,0.226649,0.958636,1.07548,0.621207,0.76703,0.0320412,0.356482,0.373934,1.07548,0.226649,0.958636,0.621207,0,0,0,0,0,0,0.0612485,0.0929678,0.138577,0.239769,0.380562,0.487763,0,0.0320412,6,1,2.34799
63.6346,0.974887,0.0560406,5,63,0,-61.2626,0.148505,1.86442,0.467973,0.589875,1.42585,-0.875859,0.885863,0.00318795,0.148505,1.86442,1.42585,0.467973,0.589875,-0.875859,0,0,0,0,0,0,0.0127667,0.0314947,0.0741638,0.217824,0.415536,0.506524,0,0.00318795,6,1,1.68528
64.6789,0.992131,0.0560406,5,31,0,-60.803,0.43824,2.38662,0.397904,0.89035,1.64243,-0.627571,0.880055,0.00247839,0.43824,2.38662,1.64243,0.397904,0.89035,-0.627571,0,0,0,0,0,0,0.00812519,0.0178095,0.0385327,0.115626,0.293768,0.464613,0,0.00247839,6,1,-0.898615
67.187,0.998151,0.0560406,6,63,0,-60.9436,0.379427,1.64706,0.36799,1.22811,1.96861,-0.0606394,0.886256,0.00415054,0.379427,1.64706,1.96861,0.36799,1.22811,-0.0606394,0,0,0,0,0,0,0.0124341,0.0256737,0.0524033,0.145535,0.354304,0.562985,0,0.00415054,6,1,0.74866
64.4266,0.99757,0.0560406,5,31,0,-60.1053,0.428087,2.75076,0.145808,1.40035,3.40399,-0.448603,0.860112,0.0337109,0.428087,2.75076,3.40399,0.145808,1.40035,-0.448603,0,0,0,0,0,0,0.0515279,0.0681259,0.089715,0.134224,0.197489,0.252309,0,0.0337109,6,1,-3.95984
66.3752,0.950755,0.0560406,6,63,0,-59.6491,1.24993,0.200473,0.581389,0.748204,-0.420721,1.01692,0.702411,0.00113171,1.24993,0.200473,-0.420721,0.581389,0.748204,1.01692,0,0,0,0,0,0,0.0064288,0.0201839,0.0609495,0.251845,0.556496,0.675461,0,0.00113171,6,1,4.81853
61.9765,0.744118,0.0560406,5,31,0,-58.1388,0.817128,0.0836463,0.625775,0.341416,0.160394,0.191513,0.759477,0.00125286,0.817128,0.0836463,0.160394,0.625775,0.341416,0.191513,0,0,0,0,0,0,0.00802579,0.0265022,0.0776105,0.224607,0.316253,0.333818,0,0.00125286,6,1,-0.860263
66.9626,0.987324,0.0560406,5,31,0,-59.2059,1.20294,0.194161,0.396201,0.883516,0.195667,0.450545,0.775816,0.0108794,1.20294,0.194161,0.195667,0.396201,0.883516,0.450545,0,0,0,0,0,0,0.0347356,0.0732405,0.147034,0.349777,0.603135,0.729893,0,0.0108794,6,1,6.34917
68.31,1,0.0560406,5,31,0,-64.9149,2.11604,0.104347,0.468746,0.560304,0.0175601,0.655866,0.755242,0.00522848,2.11604,0.104347,0.0175601,0.468746,0.560304,0.655866,0,0,0,0,0,0,0.0207392,0.0500798,0.112291,0.283306,0.452001,0.512239,0,0.00522848,6,1,3.68288
67.6981,0.977466,0.0560406,5,63,0,-62.6758,2.56528,0.194806,0.422009,0.677726,0.356335,0.868733,0.759894,0.0104737,2.56528,0.194806,0.356335,0.422009,0.677726,0.868733,0,0,0,0,0,0,0.035741,0.0776913,0.15685,0.350009,0.53618,0.608639,0,0.0104737,6,1,5.89073
68.366,0.96523,0.0560406,6,127,0,-64.8138,0.536534,0.319438,0.332606,0.770855,1.90354,0.84864,0.767134,0.0237746,0.536534,0.319438,1.90354,0.332606,0.770855,0.84864,0,0,0,0,0,0,0.0612507,0.110808,0.189739,0.362045,0.544272,0.634946,0,0.0237746,6,1,6.17448
66.2169,0.909716,0.0560406,5,63,0,-59.9656,0.690779,0.234626,0.335233,1.23238,2.0446,0.86095,0.709048,0.0148088,0.690779,0.234626,2.0446,0.335233,1.23238,0.86095,0,0,0,0,0,0,0.0396585,0.0752262,0.138976,0.317798,0.600374,0.801069,0,0.0148088,6,1,6.65955
