# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4166733226
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0909249
# Diagonal elements of inverse mass matrix:
# 1.10562, 0.900138, 0.453338, 0.249102, 0.453292, 0.498811, 0.00542469, 2.92607
75.9473,0.971361,0.0909249,4,31,0,-73.7498,0.477194,0.237067,1.43968,0.259201,1.07886,1.01304,0.883694,1.0517,0.477194,0.237067,1.07886,1.43968,0.259201,1.01304
74.9774,0.997138,0.0909249,4,31,0,-73.8153,0.415692,0.20897,1.08154,0.252675,1.15681,1.0569,0.865146,0.674714,0.415692,0.20897,1.15681,1.08154,0.252675,1.0569
72.0393,0.992696,0.0909249,5,47,0,-69.4718,1.78049,0.0871447,1.05428,0.237895,-0.209747,2.24608,0.866784,1.03335,1.78049,0.0871447,-0.209747,1.05428,0.237895,2.24608
70.5644,0.996821,0.0909249,4,15,0,-68.4604,2.26544,0.0634569,0.778735,0.290777,-0.369678,2.5398,0.859483,1.8816,2.26544,0.0634569,-0.369678,0.778735,0.290777,2.5398
75.1567,0.999994,0.0909249,5,31,0,-68.7495,0.996262,0.115118,1.56417,0.340963,-0.126024,1.47711,0.924371,1.16543,0.996262,0.115118,-0.126024,1.56417,0.340963,1.47711
73.3314,0.987997,0.0909249,4,15,0,-68.8691,2.35719,0.0898655,2.59069,0.254762,0.427506,1.47753,0.845144,0.803145,2.35719,0.0898655,0.427506,2.59069,0.254762,1.47753
73.9979,0.996422,0.0909249,4,15,0,-70.7109,2.27851,0.0950633,2.45949,0.291237,0.0763601,1.20663,0.827987,2.05047,2.27851,0.0950633,0.0763601,2.45949,0.291237,1.20663
74.3569,0.96399,0.0909249,4,31,0,-69.8773,0.501706,0.144852,0.84928,0.33923,1.15735,1.68578,0.963613,0.387607,0.501706,0.144852,1.15735,0.84928,0.33923,1.68578
76.6788,0.997937,0.0909249,4,31,0,-72.7191,0.538598,0.238465,1.2586,0.296037,1.60121,1.39692,0.947504,1.50751,0.538598,0.238465,1.60121,1.2586,0.296037,1.39692
73.046,0.967636,0.0909249,4,31,0,-70.2121,0.260997,0.161321,1.78985,0.288765,2.04759,1.71878,0.97151,2.22951,0.260997,0.161321,2.04759,1.78985,0.288765,1.71878
74.4167,0.985902,0.0909249,5,31,0,-69.6512,1.52872,0.103273,1.26591,0.273177,1.89416,1.31074,0.99479,0.760199,1.52872,0.103273,1.89416,1.26591,0.273177,1.31074
76.129,0.999432,0.0909249,4,31,0,-73.2225,1.00815,0.328763,1.55264,0.319299,1.79875,1.54716,0.923087,1.52367,1.00815,0.328763,1.79875,1.55264,0.319299,1.54716
74.775,0.874386,0.0909249,4,15,0,-69.7821,0.635414,0.129171,1.09739,0.279227,1.8041,1.50227,0.915066,0.632517,0.635414,0.129171,1.8041,1.09739,0.279227,1.50227
70.9441,0.995122,0.0909249,5,63,0,-66.946,1.85744,0.0471361,0.770795,0.326097,0.319991,1.69255,1.05889,2.13161,1.85744,0.0471361,0.319991,0.770795,0.326097,1.69255
69.5004,0.93942,0.0909249,5,31,0,-66.4301,1.22639,0.0302208,0.769377,0.378992,-0.394519,1.45427,0.971556,0.0691175,1.22639,0.0302208,-0.394519,0.769377,0.378992,1.45427
75.3331,0.989978,0.0909249,5,63,0,-68.106,1.52372,0.237474,2.09864,0.222514,1.71136,0.518608,0.826987,1.49894,1.52372,0.237474,1.71136,2.09864,0.222514,0.518608
76.5917,0.999773,0.0909249,6,63,0,-72.6005,1.81363,0.147261,2.10451,0.277699,0.853258,1.14293,0.951288,1.38181,1.81363,0.147261,0.853258,2.10451,0.277699,1.14293
74.9361,0.962548,0.0909249,5,31,0,-71.5689,1.22531,0.274489,0.927268,0.302502,1.43597,1.12906,0.982092,0.664302,1.22531,0.274489,1.43597,0.927268,0.302502,1.12906
76.5486,0.999485,0.0909249,5,63,0,-72.556,1.35826,0.222026,1.39329,0.278071,1.79577,1.26588,0.817698,1.74108,1.35826,0.222026,1.79577,1.39329,0.278071,1.26588
75.3176,0.978101,0.0909249,5,47,0,-72.3788,1.31565,0.174802,1.61842,0.337299,1.83147,0.124325,0.986474,0.819135,1.31565,0.174802,1.83147,1.61842,0.337299,0.124325
75.8214,0.999106,0.0909249,5,47,0,-73.6045,1.20312,0.217148,0.846725,0.27086,1.89245,1.28353,0.954846,2.22821,1.20312,0.217148,1.89245,0.846725,0.27086,1.28353
67.9747,0.975792,0.0909249,5,31,0,-66.172,0.0404659,0.407343,2.18627,0.444691,2.01913,-0.335817,0.852782,0.166003,0.0404659,0.407343,2.01913,2.18627,0.444691,-0.335817
73.1059,0.995602,0.0909249,5,31,0,-65.3428,0.146278,1.65842,1.44605,0.313617,1.48645,0.95205,0.83999,0.0245741,0.146278,1.65842,1.48645,1.44605,0.313617,0.95205
72.3703,0.87945,0.0909249,5,57,0,-70.5828,0.210498,0.563048,2.21622,0.370487,1.20839,1.63151,0.861856,0.0208055,0.210498,0.563048,1.20839,2.21622,0.370487,1.63151
71.0041,0.909368,0.0909249,5,63,0,-64.7742,0.256942,0.735479,3.28133,0.3445,1.2639,1.91779,0.823638,0.029652,0.256942,0.735479,1.2639,3.28133,0.3445,1.91779
73.7064,0.937289,0.0909249,4,15,0,-66.2775,0.134639,0.901838,1.42533,0.28778,0.955943,1.82692,0.834576,0.0582942,0.134639,0.901838,0.955943,1.42533,0.28778,1.82692
76.4493,0.744377,0.0909249,6,63,0,-69.8045,0.196748,1.31276,0.392428,0.677875,1.06867,-0.15741,0.871299,0.0108789,0.196748,1.31276,1.06867,0.392428,0.677875,-0.15741
79.7645,0.983197,0.0909249,5,31,0,-74.5664,0.166493,1.56436,0.294411,0.883428,1.75575,1.6795,0.841568,0.0459291,0.166493,1.56436,1.75575,0.294411,0.883428,1.6795
79.3953,0.890515,0.0909249,5,31,0,-77.1511,0.116408,1.55388,0.231458,0.775104,2.05405,1.5543,0.830901,0.0950245,0.116408,1.55388,2.05405,0.231458,0.775104,1.5543
79.0651,0.793057,0.0909249,5,63,0,-74.8475,0.263457,0.949125,0.335092,0.816343,1.74783,1.42615,0.766336,0.0143574,0.263457,0.949125,1.74783,0.335092,0.816343,1.42615
80.1446,0.805691,0.0909249,4,31,0,-75.1626,0.221292,1.83779,0.272416,0.945933,1.84267,0.347444,0.863526,0.0197486,0.221292,1.83779,1.84267,0.272416,0.945933,0.347444
75.5006,0.581312,0.0909249,5,63,0,-71.4466,0.315753,1.08254,0.804528,0.39701,2.12338,0.821465,0.8777,0.00706728,0.315753,1.08254,2.12338,0.804528,0.39701,0.821465
78.6747,0.99107,0.0909249,5,31,0,-74.1615,0.201407,1.79715,0.309253,0.719956,2.05289,0.713617,0.916969,0.0297957,0.201407,1.79715,2.05289,0.309253,0.719956,0.713617
76.7884,0.989027,0.0909249,5,31,0,-73.4897,0.300694,0.637167,0.238172,0.862703,1.36657,-0.619663,0.757094,0.0201687,0.300694,0.637167,1.36657,0.238172,0.862703,-0.619663
70.3825,0.924898,0.0909249,5,31,0,-66.216,0.414103,0.250047,0.29806,0.330284,0.959613,0.120316,0.710516,0.0549297,0.414103,0.250047,0.959613,0.29806,0.330284,0.120316
72.2352,0.934234,0.0909249,5,31,0,-66.6832,0.370477,0.284206,0.244339,0.467911,0.631844,0.106356,0.701256,0.0374354,0.370477,0.284206,0.631844,0.244339,0.467911,0.106356
70.7718,0.662239,0.0909249,5,31,0,-64.3952,0.608545,0.148635,0.124701,0.620301,0.588857,-0.25015,0.748246,0.0426236,0.608545,0.148635,0.588857,0.124701,0.620301,-0.25015
74.9954,0.999505,0.0909249,4,15,0,-67.2042,0.936242,0.172432,0.20821,0.447667,0.856775,0.133115,0.786378,0.0501323,0.936242,0.172432,0.856775,0.20821,0.447667,0.133115
74.1333,0.983094,0.0909249,5,31,0,-71.1825,0.747518,0.198152,0.246934,0.378332,0.908701,-0.477029,0.800379,0.0303481,0.747518,0.198152,0.908701,0.246934,0.378332,-0.477029
78.2028,0.703815,0.0909249,5,31,0,-71.7333,0.252606,0.474044,0.338064,1.0335,0.963706,1.17656,0.753679,0.0186109,0.252606,0.474044,0.963706,0.338064,1.0335,1.17656
79.3828,0.838531,0.0909249,5,63,0,-74.707,0.695183,0.277167,0.284226,1.0929,2.63583,0.158341,0.880855,0.0128848,0.695183,0.277167,2.63583,0.284226,1.0929,0.158341
77.6028,0.970924,0.0909249,5,63,0,-74.1984,1.17656,0.159503,0.161838,1.34769,2.05093,0.387593,0.903212,0.0605931,1.17656,0.159503,2.05093,0.161838,1.34769,0.387593
78.2829,0.985229,0.0909249,5,31,0,-75.3261,0.472761,0.643037,0.504264,0.530724,1.34095,0.334629,0.841975,0.00432119,0.472761,0.643037,1.34095,0.504264,0.530724,0.334629
75.8299,0.955919,0.0909249,5,31,0,-73.3563,0.326569,1.40925,0.464227,0.648851,2.27645,0.525831,0.92231,0.00300163,0.326569,1.40925,2.27645,0.464227,0.648851,0.525831
75.6716,0.887403,0.0909249,5,31,0,-71.5239,0.354939,1.47272,0.392498,0.57569,2.03944,0.401827,0.936467,0.00656205,0.354939,1.47272,2.03944,0.392498,0.57569,0.401827
75.6919,0.967498,0.0909249,6,63,0,-70.8371,2.07529,0.161899,1.7929,0.263105,1.16887,1.85572,0.852674,2.38876,2.07529,0.161899,1.16887,1.7929,0.263105,1.85572
74.5491,0.985722,0.0909249,5,31,0,-70.8365,0.737951,0.169156,1.98427,0.330633,1.9844,2.62074,0.951836,0.846651,0.737951,0.169156,1.9844,1.98427,0.330633,2.62074
72.9315,0.996861,0.0909249,5,31,0,-70.9021,1.99272,0.217785,1.14237,0.398997,1.98106,2.98039,0.827467,1.5575,1.99272,0.217785,1.98106,1.14237,0.398997,2.98039
72.5588,0.954869,0.0909249,5,31,0,-68.8966,0.527358,0.151614,1.58056,0.24167,1.52449,-0.982328,0.95268,1.66001,0.527358,0.151614,1.52449,1.58056,0.24167,-0.982328
72.6559,0.986493,0.0909249,4,15,0,-70.4531,1.34043,0.240376,1.51198,0.315841,1.49482,-0.858502,0.960979,0.651791,1.34043,0.240376,1.49482,1.51198,0.315841,-0.858502
71.0721,0.999463,0.0909249,5,31,0,-69.0637,1.52966,0.0594258,0.92303,0.259131,1.57454,-1.22203,0.86436,1.89461,1.52966,0.0594258,1.57454,0.92303,0.259131,-1.22203
73.4092,0.991576,0.0909249,5,31,0,-68.9457,1.51192,0.178267,2.48996,0.335453,1.58846,-0.756827,0.912089,0.779388,1.51192,0.178267,1.58846,2.48996,0.335453,-0.756827
73.293,0.985038,0.0909249,6,63,0,-69.4198,0.32185,0.107999,0.952218,0.393595,1.24379,3.3153,0.859701,1.84735,0.32185,0.107999,1.24379,0.952218,0.393595,3.3153
74.6567,0.977768,0.0909249,4,15,0,-70.9167,0.307479,0.204837,1.38977,0.415918,1.26661,3.44273,0.848227,1.14578,0.307479,0.204837,1.26661,1.38977,0.415918,3.44273
76.739,0.973048,0.0909249,4,31,0,-66.9762,0.794312,0.201022,0.793327,0.32384,1.22187,1.39855,0.863719,1.49287,0.794312,0.201022,1.22187,0.793327,0.32384,1.39855
76.5279,0.980106,0.0909249,4,31,0,-72.6944,1.07914,0.262061,1.25247,0.297135,2.44228,1.38089,0.93949,0.908362,1.07914,0.262061,2.44228,1.25247,0.297135,1.38089
75.8866,0.999307,0.0909249,6,63,0,-73.3816,1.60298,0.124529,1.15116,0.282317,0.302329,1.22496,0.845497,2.04122,1.60298,0.124529,0.302329,1.15116,0.282317,1.22496
75.6953,0.992219,0.0909249,6,63,0,-73.3641,1.18591,0.212366,1.26785,0.336849,0.4078,2.0385,0.903769,1.09743,1.18591,0.212366,0.4078,1.26785,0.336849,2.0385
75.3949,0.995528,0.0909249,5,63,0,-70.5146,1.10438,0.111339,2.09914,0.274648,1.25992,0.541962,0.96931,2.21433,1.10438,0.111339,1.25992,2.09914,0.274648,0.541962
73.8537,0.996862,0.0909249,4,15,0,-73.076,1.12197,0.311158,1.86555,0.253732,1.14685,0.228785,0.952313,1.10447,1.12197,0.311158,1.14685,1.86555,0.253732,0.228785
75.3124,0.999303,0.0909249,6,63,0,-70.5529,1.04944,0.112763,1.77442,0.332158,1.33524,2.58966,0.898453,1.07549,1.04944,0.112763,1.33524,1.77442,0.332158,2.58966
74.5365,0.987001,0.0909249,5,63,0,-68.01,0.77569,0.101493,1.40017,0.259828,1.41842,0.790767,0.826469,1.02876,0.77569,0.101493,1.41842,1.40017,0.259828,0.790767
76.3972,0.992609,0.0909249,4,31,0,-71.2628,2.17476,0.214323,1.30254,0.300578,1.23411,1.67169,0.920477,1.61976,2.17476,0.214323,1.23411,1.30254,0.300578,1.67169
75.7468,0.996823,0.0909249,5,31,0,-73.5731,0.958175,0.215128,1.64949,0.274159,0.752987,0.655769,0.964097,2.21143,0.958175,0.215128,0.752987,1.64949,0.274159,0.655769
73.123,0.902145,0.0909249,5,31,0,-70.3374,0.807666,0.182448,1.89206,0.305612,0.480623,0.656659,0.962154,3.32075,0.807666,0.182448,0.480623,1.89206,0.305612,0.656659
72.0616,1,0.0909249,5,31,0,-69.2183,0.387142,0.193038,0.586948,0.293621,1.03111,0.980786,1.0097,0.101989,0.387142,0.193038,1.03111,0.586948,0.293621,0.980786
71.7418,0.992419,0.0909249,5,31,0,-68.498,0.423591,0.358921,0.547381,0.476296,0.774074,1.80956,0.994048,0.00967088,0.423591,0.358921,0.774074,0.547381,0.476296,1.80956
73.6463,0.993926,0.0909249,5,31,0,-68.8656,0.299601,0.109268,0.441486,0.599425,1.10329,1.67921,0.904825,0.0484986,0.299601,0.109268,1.10329,0.441486,0.599425,1.67921
77.4303,0.993846,0.0909249,5,31,0,-69.899,0.371432,0.47059,0.576741,0.394051,1.38371,1.062,0.819211,0.0218367,0.371432,0.47059,1.38371,0.576741,0.394051,1.062
75.1297,0.927823,0.0909249,5,31,0,-70.681,0.200614,0.722401,0.146722,0.606185,0.830082,-0.269028,0.775993,0.0485021,0.200614,0.722401,0.830082,0.146722,0.606185,-0.269028
78.2843,0.838244,0.0909249,5,31,0,-73.9214,0.152522,1.14353,0.213122,0.705309,0.806421,-0.196438,0.812924,0.0374794,0.152522,1.14353,0.806421,0.213122,0.705309,-0.196438
78.7208,0.744065,0.0909249,5,31,0,-71.0879,0.153212,0.975008,0.241221,0.538622,0.883211,0.495852,0.838533,0.0637289,0.153212,0.975008,0.883211,0.241221,0.538622,0.495852
79.0682,0.767955,0.0909249,5,55,0,-74.5901,0.259638,1.66371,0.263905,1.35571,1.08019,0.54159,0.915615,0.0153674,0.259638,1.66371,1.08019,0.263905,1.35571,0.54159
71.058,0.874282,0.0909249,5,31,0,-68.7682,0.170095,0.281597,0.280023,0.408403,0.900849,-0.0701928,0.720845,0.05098,0.170095,0.281597,0.900849,0.280023,0.408403,-0.0701928
79.7096,0.719649,0.0909249,5,31,0,-67.6328,0.462487,0.405182,0.32604,0.607819,1.48403,0.168677,0.88208,0.0146841,0.462487,0.405182,1.48403,0.32604,0.607819,0.168677
80.6139,0.962573,0.0909249,5,31,0,-78.4599,0.186337,0.878513,0.264562,0.88441,1.62119,1.17328,0.793003,0.0349224,0.186337,0.878513,1.62119,0.264562,0.88441,1.17328
78.4561,0.892603,0.0909249,4,15,0,-77.709,0.0975893,2.42569,0.219524,0.784947,1.48565,0.835733,0.781752,0.0837781,0.0975893,2.42569,1.48565,0.219524,0.784947,0.835733
77.1056,0.795668,0.0909249,5,31,0,-72.7411,0.296589,0.464156,0.463133,0.566988,1.32433,0.626163,0.849916,0.00580581,0.296589,0.464156,1.32433,0.463133,0.566988,0.626163
76.114,0.981227,0.0909249,5,31,0,-72.7488,0.568913,0.210826,0.232294,1.20769,2.46099,-0.269177,0.896768,0.0129002,0.568913,0.210826,2.46099,0.232294,1.20769,-0.269177
76.0728,0.954125,0.0909249,5,31,0,-71.8535,0.309045,0.267311,0.260292,0.821707,3.10617,1.09885,0.805643,0.052632,0.309045,0.267311,3.10617,0.260292,0.821707,1.09885
77.8657,0.868047,0.0909249,5,63,0,-73.6888,0.417422,0.410454,0.281414,0.840096,3.10944,1.06958,0.772245,0.0276116,0.417422,0.410454,3.10944,0.281414,0.840096,1.06958
79.0006,0.722183,0.0909249,5,31,0,-74.962,0.455022,0.317393,0.413877,0.640896,2.51848,1.47542,0.814856,0.0203283,0.455022,0.317393,2.51848,0.413877,0.640896,1.47542
77.5451,0.64921,0.0909249,4,23,0,-74.0152,0.509238,0.425901,0.234415,0.740199,1.73873,-0.0285417,0.774583,0.04316,0.509238,0.425901,1.73873,0.234415,0.740199,-0.0285417
77.8802,0.929335,0.0909249,5,31,0,-75.369,0.346138,0.600087,0.400836,0.69558,0.974506,0.60754,0.863224,0.0236349,0.346138,0.600087,0.974506,0.400836,0.69558,0.60754
76.3089,0.983344,0.0909249,5,31,0,-68.1163,2.11556,0.0989634,0.203005,0.860812,2.19238,0.234598,0.818155,0.0368923,2.11556,0.0989634,2.19238,0.203005,0.860812,0.234598
76.2864,0.959706,0.0909249,5,31,0,-70.5134,0.236901,0.339603,0.417187,0.767744,0.620282,1.2106,0.886638,0.0105488,0.236901,0.339603,0.620282,0.417187,0.767744,1.2106
76.2154,0.889211,0.0909249,5,31,0,-69.5477,0.30797,0.383833,0.205688,1.23439,0.738734,0.157506,0.986775,0.0265726,0.30797,0.383833,0.738734,0.205688,1.23439,0.157506
72.6657,0.880172,0.0909249,5,63,0,-66.7603,0.0181223,0.591443,0.254325,0.874855,2.3381,1.8869,0.919265,0.0472103,0.0181223,0.591443,2.3381,0.254325,0.874855,1.8869
78.3946,0.906394,0.0909249,5,63,0,-69.995,1.02362,0.300194,0.456126,0.625558,2.38812,0.0130562,0.787419,0.00177101,1.02362,0.300194,2.38812,0.456126,0.625558,0.0130562
78.4057,0.877157,0.0909249,5,31,0,-76.5204,0.630244,0.431479,0.364204,0.827684,2.08604,0.313518,0.791003,0.00471052,0.630244,0.431479,2.08604,0.364204,0.827684,0.313518
76.5656,0.983559,0.0909249,6,63,0,-72.6325,1.57558,0.178506,0.70213,0.473148,2.3558,0.979751,0.828462,0.00261094,1.57558,0.178506,2.3558,0.70213,0.473148,0.979751
77.5807,0.965474,0.0909249,5,63,0,-74.689,0.180426,0.739126,0.13711,0.960559,1.17328,0.374199,0.883314,0.100311,0.180426,0.739126,1.17328,0.13711,0.960559,0.374199
78.2003,0.531146,0.0909249,4,31,0,-72.3219,0.123923,0.898962,0.161848,1.83545,1.49703,0.410713,0.809704,0.0487764,0.123923,0.898962,1.49703,0.161848,1.83545,0.410713
77.1493,0.905239,0.0909249,5,31,0,-72.991,0.12264,1.74505,0.128724,1.47451,1.0935,0.328303,0.749097,0.0782803,0.12264,1.74505,1.0935,0.128724,1.47451,0.328303
78.106,0.844026,0.0909249,4,15,0,-73.7932,0.16643,1.323,0.258495,2.01902,1.06409,0.883319,0.784686,0.0266062,0.16643,1.323,1.06409,0.258495,2.01902,0.883319
78.3069,0.831225,0.0909249,5,31,0,-76.1598,0.2005,1.04308,0.254218,0.736377,1.22946,0.253194,0.723589,0.0274943,0.2005,1.04308,1.22946,0.254218,0.736377,0.253194
79.4272,0.905501,0.0909249,5,31,0,-74.1943,0.451153,0.518824,0.348352,0.653036,1.20139,0.079434,0.861932,0.00968254,0.451153,0.518824,1.20139,0.348352,0.653036,0.079434
78.7801,0.797341,0.0909249,5,63,0,-72.2021,0.23871,0.558892,0.282322,0.846567,1.56999,0.163363,0.823456,0.0150651,0.23871,0.558892,1.56999,0.282322,0.846567,0.163363
80.6518,0.975754,0.0909249,5,63,0,-76.2445,0.304824,0.775883,0.287622,0.879503,1.41624,0.163445,0.821908,0.0159292,0.304824,0.775883,1.41624,0.287622,0.879503,0.163445
78.2145,0.860313,0.0909249,5,31,0,-76.7752,0.330971,0.296125,0.201201,1.31179,0.757566,0.480177,0.883504,0.0625745,0.330971,0.296125,0.757566,0.201201,1.31179,0.480177
76.9866,0.736989,0.0909249,4,31,0,-74.0405,0.170302,0.28125,0.269387,0.595989,1.0617,0.390474,0.851169,0.0632994,0.170302,0.28125,1.0617,0.269387,0.595989,0.390474
78.3345,0.815943,0.0909249,5,31,0,-73.3402,0.196362,3.27147,0.22781,1.56008,1.00348,0.673885,0.872629,0.0322963,0.196362,3.27147,1.00348,0.22781,1.56008,0.673885
76.7772,0.530616,0.0909249,6,63,0,-74.2531,0.168668,0.328585,0.170105,1.96017,0.836853,0.403366,0.913351,0.0425582,0.168668,0.328585,0.836853,0.170105,1.96017,0.403366
79.0327,0.956775,0.0909249,5,63,0,-73.3066,0.128262,2.49086,0.190517,1.21204,2.12547,1.1707,0.804802,0.0752943,0.128262,2.49086,2.12547,0.190517,1.21204,1.1707
79.2696,0.960371,0.0909249,5,31,0,-76.7999,0.226304,1.36884,0.231309,0.894083,1.96173,0.707518,0.786092,0.0338952,0.226304,1.36884,1.96173,0.231309,0.894083,0.707518
78.8629,0.885638,0.0909249,5,31,0,-76.5603,0.133889,1.53967,0.292509,0.710835,1.6813,1.30855,0.758727,0.0402011,0.133889,1.53967,1.6813,0.292509,0.710835,1.30855
76.2638,0.925608,0.0909249,5,31,0,-72.4518,0.636614,0.219273,0.252103,1.84853,1.12676,0.118277,0.992967,0.0130549,0.636614,0.219273,1.12676,0.252103,1.84853,0.118277
73.8379,0.278515,0.0909249,5,31,0,-69.297,0.593082,0.25489,0.214584,2.17471,1.31803,0.220891,0.988148,0.0140862,0.593082,0.25489,1.31803,0.214584,2.17471,0.220891
74.5813,0.895285,0.0909249,5,31,0,-70.932,0.494702,0.279233,0.582138,0.449783,2.09952,0.868976,0.737707,0.0146551,0.494702,0.279233,2.09952,0.582138,0.449783,0.868976
73.7628,0.850219,0.0909249,4,23,0,-65.8821,0.73092,0.193279,0.376012,0.371739,2.08407,-0.197197,0.90035,0.00808816,0.73092,0.193279,2.08407,0.376012,0.371739,-0.197197
78.4437,0.658717,0.0909249,5,31,0,-73.6104,0.224707,0.304135,0.20536,1.94219,1.51094,0.746164,0.817101,0.034047,0.224707,0.304135,1.51094,0.20536,1.94219,0.746164
78.9506,0.991345,0.0909249,5,31,0,-73.9518,0.374394,0.542602,0.252198,0.913858,1.07846,0.151771,0.768806,0.0191885,0.374394,0.542602,1.07846,0.252198,0.913858,0.151771
79.4457,0.419397,0.0909249,5,31,0,-76.0093,0.319838,0.271921,0.237645,1.69396,1.03714,0.45084,0.816208,0.0216849,0.319838,0.271921,1.03714,0.237645,1.69396,0.45084
78.4212,0.997668,0.0909249,5,31,0,-76.4459,0.180588,2.15426,0.274111,0.594206,1.43393,0.759522,0.761843,0.0490544,0.180588,2.15426,1.43393,0.274111,0.594206,0.759522
79.1549,0.989961,0.0909249,5,31,0,-76.1074,0.189521,0.798364,0.239028,1.56475,0.622383,0.28554,0.808545,0.0198729,0.189521,0.798364,0.622383,0.239028,1.56475,0.28554
78.7233,0.372847,0.0909249,4,31,0,-73.0127,0.211556,1.13998,0.241326,2.28123,0.724706,0.630245,0.763932,0.0309443,0.211556,1.13998,0.724706,0.241326,2.28123,0.630245
79.8536,0.656881,0.0909249,5,31,0,-75.5102,0.237394,1.24406,0.223408,2.28665,1.32535,0.660716,0.841316,0.0265532,0.237394,1.24406,1.32535,0.223408,2.28665,0.660716
78.0677,0.202161,0.0909249,5,31,0,-72.709,0.267438,1.72716,0.300976,2.06637,1.42746,0.615619,0.798924,0.00767736,0.267438,1.72716,1.42746,0.300976,2.06637,0.615619
78.5449,0.131749,0.0909249,4,15,0,-75.6189,0.288066,1.7244,0.287845,2.09087,1.38,0.691908,0.799189,0.00980359,0.288066,1.7244,1.38,0.287845,2.09087,0.691908
78.4764,0.0599413,0.0909249,5,31,0,-75.3134,0.289608,1.55714,0.278497,2.15549,1.45839,0.716523,0.800743,0.0114989,0.289608,1.55714,1.45839,0.278497,2.15549,0.716523
78.4764,0.0158034,0.0909249,6,95,0,-72.8323,0.289608,1.55714,0.278497,2.15549,1.45839,0.716523,0.800743,0.0114989,0.289608,1.55714,1.45839,0.278497,2.15549,0.716523
78.5737,0.137591,0.0909249,4,15,0,-75.7195,0.265345,1.6657,0.2846,2.0944,1.55522,0.698604,0.79699,0.00992458,0.265345,1.6657,1.55522,0.2846,2.0944,0.698604
79.0044,0.521686,0.0909249,4,31,0,-76.3835,0.131112,0.67583,0.140385,1.64719,1.26898,0.630473,0.86094,0.0841558,0.131112,0.67583,1.26898,0.140385,1.64719,0.630473
76.0657,0.992344,0.0909249,5,31,0,-74.2247,0.08355,0.491192,0.230486,1.05014,1.94597,1.72559,0.917366,0.0470296,0.08355,0.491192,1.94597,0.230486,1.05014,1.72559
77.9031,0.917323,0.0909249,5,31,0,-74.6071,0.257713,1.24049,0.261656,0.630385,2.01466,0.451792,0.8651,0.0242591,0.257713,1.24049,2.01466,0.261656,0.630385,0.451792
77.7709,0.944942,0.0909249,4,31,0,-76.2894,0.164386,1.14824,0.279407,0.798237,1.99707,0.389423,0.872438,0.0407871,0.164386,1.14824,1.99707,0.279407,0.798237,0.389423
75.4195,0.992946,0.0909249,5,31,0,-74.4721,0.11482,1.2648,0.210534,0.756712,2.64706,2.39495,0.837688,0.114582,0.11482,1.2648,2.64706,0.210534,0.756712,2.39495
77.0646,0.952814,0.0909249,5,31,0,-73.403,0.12946,1.26965,0.301155,0.689279,2.81907,1.80431,0.820137,0.0490904,0.12946,1.26965,2.81907,0.301155,0.689279,1.80431
76.8279,0.97563,0.0909249,5,63,0,-72.4591,0.116904,1.07471,0.154061,1.42394,2.69343,0.454179,0.814117,0.0567334,0.116904,1.07471,2.69343,0.154061,1.42394,0.454179
76.0139,0.956645,0.0909249,4,15,0,-74.409,0.158647,0.922781,0.12144,1.18815,2.6329,0.32626,0.834354,0.0742839,0.158647,0.922781,2.6329,0.12144,1.18815,0.32626
76.2554,0.711863,0.0909249,5,31,0,-69.7028,0.181306,1.7521,0.28085,1.04527,1.81536,-0.0706647,0.783902,0.0120637,0.181306,1.7521,1.81536,0.28085,1.04527,-0.0706647
78.6127,0.598055,0.0909249,4,31,0,-72.4555,0.152858,0.457559,0.205793,1.0192,1.79806,0.882322,0.81446,0.0756331,0.152858,0.457559,1.79806,0.205793,1.0192,0.882322
79.1896,0.742705,0.0909249,4,23,0,-74.8079,0.282091,1.66833,0.360921,1.03181,1.48698,0.721303,0.872228,0.010153,0.282091,1.66833,1.48698,0.360921,1.03181,0.721303
76.9601,0.693302,0.0909249,5,31,0,-74.6532,0.861417,0.146946,0.171828,0.760592,1.86793,0.363515,0.856229,0.0981567,0.861417,0.146946,1.86793,0.171828,0.760592,0.363515
